fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-07-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,4","0,0","22,0",04:50,"28,7",10:30,21,"4,2","8,6",Varias,60,87,Varias,47,07:50
2024-07-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,8","0,0","22,6",04:00,"29,1",17:40,20,"4,2","9,2",14:00,76,92,22:50,57,17:30
2024-07-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,1","0,0","23,4",04:00,"28,8",08:30,99,"5,0","8,9",Varias,81,92,Varias,62,23:59
2024-07-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,8","0,0","23,7",04:20,"27,8",07:50,21,"4,4","9,4",12:20,85,92,22:50,61,00:20
2024-07-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","24,0",04:50,"29,6",10:00,21,"3,3","7,5",16:10,78,91,01:10,57,14:50
2024-07-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","23,8",04:50,"29,4",16:30,20,"2,5","7,2",09:50,79,92,23:20,59,06:40
2024-07-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,1","0,0","23,9",04:00,"28,3",11:00,09,"5,8","10,0",06:50,89,92,Varias,78,13:40
2024-07-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,0","0,0","24,1",05:00,"30,0",08:40,21,"3,6","7,5",14:40,77,92,Varias,45,07:30
2024-07-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"30,4","0,0","25,6",05:20,"35,2",13:30,24,"3,9","13,3",14:30,46,86,20:40,32,13:20
2024-07-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,5","0,0","24,8",04:10,"32,2",08:40,99,"3,9","8,9",13:50,67,93,Varias,39,07:10
2024-08-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,1","0,0","24,6",01:30,"31,6",14:20,09,"3,1","5,6",18:30,84,93,Varias,56,Varias
2024-08-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,2","0,0","23,1",18:30,"31,2",10:10,34,"2,5","12,8",18:10,69,85,00:00,43,20:50
2024-08-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,7","0,0","23,6",05:00,"29,8",10:20,34,"4,2","8,9",07:20,67,85,Varias,52,09:10
2024-08-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,2","0,0","24,4",05:00,"30,1",09:20,20,"4,4","10,6",14:50,72,90,Varias,52,12:00
2024-08-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","24,5",05:00,"28,8",17:00,20,"4,7","9,7",Varias,86,91,Varias,80,16:50
2024-08-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,4","0,0","25,4",05:00,"29,5",09:20,21,"4,7","9,2",14:20,86,92,22:30,73,07:40
2024-08-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,0","0,0","25,2",05:50,"30,9",13:40,11,"1,7","5,3",10:10,77,90,08:00,71,18:10
2024-08-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,9","0,0","25,1",05:00,"30,7",09:50,20,"2,8","5,0",12:50,79,90,23:40,70,06:40
2024-08-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,6","0,0","25,2",04:00,"32,1",10:20,99,"2,8","5,3",Varias,72,90,00:00,58,14:20
2024-08-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"28,8","0,0","25,9",Varias,"31,8",10:50,12,"1,9","5,6",14:40,67,76,10:20,52,20:20
2024-08-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,0","0,0","25,0",04:40,"29,0",13:50,12,"4,7","8,3",10:30,85,93,03:10,62,00:00
2024-08-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,6","0,0","24,6",05:30,"30,5",13:20,12,"3,1","6,4",12:20,85,92,Varias,80,13:00
2024-08-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,6","1,3","24,6",05:40,"30,7",12:20,10,"3,6","8,9",14:50,86,92,Varias,47,14:20
2024-08-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,2","21,5",23:59,"31,7",11:20,10,"5,6","13,6",17:40,76,93,18:20,51,09:50
2024-08-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,8","0,0","21,0",02:20,"28,6",11:40,10,"3,6","12,2",14:00,73,90,02:10,54,11:10
2024-08-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,0","0,0","23,5",02:40,"28,4",12:20,12,"2,5","7,5",09:40,80,88,21:50,61,08:40
2024-08-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","23,5",06:00,"29,8",09:20,23,"4,2","12,5",16:40,75,90,Varias,59,12:30
2024-08-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","3,4","23,0",20:20,"27,3",10:30,10,"5,0","11,4",11:30,88,93,Varias,81,Varias
2024-08-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,9","0,0","22,4",03:00,"27,4",10:10,99,"3,9","8,9",Varias,83,93,Varias,59,08:50
2024-08-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","0,0","21,6",05:30,"28,8",15:20,23,"3,9","8,9",16:00,78,91,Varias,48,15:10
2024-08-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,4","0,0","23,6",05:00,"29,1",11:20,99,"5,3","11,4",14:30,79,90,Varias,63,14:50
2024-08-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,7","0,0","25,4",05:00,"28,0",17:00,20,"4,4","9,7",12:30,88,92,Varias,85,09:30
2024-08-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"27,2",,"25,0",05:00,"29,4",08:40,99,"4,2","8,6",Varias,89,92,Varias,76,08:30
2024-08-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,7","0,0","24,3",05:20,"29,1",08:40,20,"3,6","7,8",12:40,88,92,Varias,76,08:30
2024-08-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,8","0,0","24,4",05:30,"29,2",14:00,10,"3,6","12,5",03:00,76,92,00:00,59,13:50
2024-08-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,2","0,0","24,2",04:50,"28,2",09:00,20,"4,7","10,0",14:10,82,90,23:40,65,09:00
2024-08-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,4","0,0","24,6",05:00,"28,1",14:30,22,"4,7","11,1",15:20,83,91,01:40,80,Varias
2024-08-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,3","0,0","24,0",05:40,"28,6",11:50,12,"2,5","6,4",09:40,87,90,Varias,84,09:10
2024-08-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,2","0,0","24,0",Varias,"28,3",13:00,09,"3,9","7,8",06:10,84,94,Varias,75,13:10
2024-08-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,2","0,0","21,8",05:40,"28,6",13:30,13,"2,2","5,3",11:50,79,90,Varias,67,07:10
2024-08-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,6","0,0","23,6",05:30,"29,7",12:50,12,"3,3","5,6",14:00,83,91,Varias,76,07:20
2024-09-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,6","0,5","23,6",08:10,"27,6",14:10,08,"3,9","8,1",20:40,79,91,Varias,66,09:40
2024-09-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"26,0","0,0","22,6",05:50,"29,4",12:40,36,"2,2","5,8",06:00,72,89,Varias,54,09:20
2024-09-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,6","3,4","21,0",12:50,"26,3",09:20,12,"2,8","13,6",13:50,85,93,12:40,70,09:40
2024-09-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,4","8,5","19,1",10:40,"23,8",16:00,26,"2,8","11,1",18:00,88,94,10:00,77,16:30
2024-09-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,7","0,0","17,0",05:10,"24,4",16:00,,"3,1",,,71,91,00:00,60,10:10
2024-09-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,8","1,3","20,3",04:30,"27,2",12:10,11,"5,6","11,4",16:50,86,94,Varias,79,13:10
2024-09-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"24,7","5,7","21,3",03:00,"28,1",09:50,20,"4,4","9,4",13:40,90,94,00:00,78,15:50
2024-09-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,3","44,7","19,3",12:30,"25,3",00:10,09,"1,7","9,7",19:50,92,95,Varias,80,23:40
2024-09-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,6","0,0","19,0",05:40,"26,3",10:30,35,"3,3","8,6",05:20,66,85,00:20,56,Varias
2024-09-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"23,4","0,0","20,5",06:10,"26,3",10:40,19,"3,3","8,3",15:10,77,90,Varias,61,09:40
2024-09-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","18,9",05:40,"25,2",11:00,36,"2,8","7,8",05:00,74,91,01:40,55,08:50
2024-09-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","0,5","17,4",22:30,"23,7",09:00,12,"3,9","11,4",15:10,83,92,16:10,65,09:00
2024-09-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,4","0,0","14,8",05:30,"22,1",13:10,21,"2,8","7,2",14:30,58,83,00:00,48,08:20
2024-09-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,7","0,0","15,1",03:40,"24,3",16:50,19,"3,6","8,1",15:30,50,69,03:40,34,09:40
2024-09-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,8","0,0","16,1",05:30,"25,6",15:00,22,"4,2","10,0",13:00,55,69,05:30,44,11:00
2024-09-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","18,2",03:40,"25,9",10:10,35,"2,2","6,9",05:00,48,66,03:10,38,09:40
2024-09-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,0","3,4","17,6",22:50,"24,3",14:50,08,"4,2","13,6",17:10,66,90,22:40,52,02:10
2024-09-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,6","7,0","17,5",16:00,"21,7",11:30,10,"2,5","12,2",01:00,80,94,15:50,68,08:10
2024-09-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,3","2,8","16,9",Varias,"23,7",10:10,18,"3,6","7,5",14:00,77,91,Varias,70,16:20
2024-09-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","13,7","17,5",09:50,"22,6",15:50,08,"3,9","6,7",20:10,83,94,Varias,74,Varias
2024-09-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","1,2","18,9",05:30,"22,3",13:40,08,"4,4","9,7",11:00,86,92,Varias,68,21:10
2024-09-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,2","0,3","18,9",05:00,"23,5",15:40,09,"1,9","7,5",22:50,88,92,Varias,82,Varias
2024-09-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,8","0,1","18,3",05:20,"23,2",09:50,09,"3,6","11,4",19:50,89,93,20:40,71,13:50
2024-09-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","18,3",01:50,"26,5",15:30,09,"3,9","11,7",18:20,74,91,Varias,46,16:20
2024-09-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,4","0,0","17,9",06:00,"24,8",15:30,26,"3,9","10,3",18:20,78,89,Varias,64,08:50
2024-09-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"25,3","0,0","21,4",03:10,"29,2",16:20,24,"4,4","10,8",13:50,81,91,04:50,60,16:10
2024-09-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","17,7",23:59,"27,0",12:20,09,"5,6","13,6",17:30,66,91,Varias,29,14:30
2024-09-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,2","2,5","14,5",05:10,"21,9",11:20,35,"3,6","8,6",07:20,58,80,23:50,48,10:10
2024-09-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,8","0,0","16,0",04:50,"23,5",10:40,25,"3,9","12,8",14:30,67,86,00:50,51,08:20
2024-09-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,7","0,0","18,3",06:20,"25,1",11:20,23,"3,6","10,6",15:30,84,90,Varias,74,11:10
2024-10-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,0","19,8",04:40,"25,1",11:10,24,"4,2","12,5",14:20,83,91,Varias,69,12:50
2024-10-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,1","29,3","15,3",23:59,"22,9",09:20,12,"5,6","11,4",14:30,92,96,Varias,83,16:40
2024-10-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,0","0,0","14,1",03:20,"24,0",16:50,07,"3,1","10,8",01:30,82,96,00:00,46,16:00
2024-10-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,0","0,0","15,9",06:00,"22,0",11:00,21,"3,6","9,7",12:20,71,89,23:30,56,09:50
2024-10-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,4","0,0","15,8",06:20,"23,1",13:00,08,"3,6","9,7",13:00,74,89,Varias,49,12:40
2024-10-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,0","0,0","18,0",01:00,"24,0",11:10,21,"2,5","7,5",14:10,87,93,Varias,73,09:10
2024-10-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,6","1,7","18,2",23:30,"24,9",11:40,31,"1,7","16,9",22:50,92,94,19:40,57,22:10
2024-10-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,4","0,0","17,5",02:10,"25,2",14:00,28,"4,4","12,5",08:20,63,89,01:40,43,Varias
2024-10-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,4","0,1","20,1",06:20,"24,6",11:30,23,"4,4","17,5",14:10,68,87,20:40,57,01:00
2024-10-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,2","0,0","17,3",06:20,"23,0",00:10,28,"2,5","10,8",03:00,66,87,23:40,60,12:00
2024-10-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","16,0",06:00,"21,2",10:40,17,"2,8","6,7",16:10,85,91,Varias,78,Varias
2024-10-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","0,6","16,7",06:00,"23,2",13:30,22,"1,7","7,2",13:30,89,93,10:40,73,14:10
2024-10-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,7","0,0","17,6",06:20,"21,8",14:40,08,"2,5","8,1",10:40,89,93,Varias,79,09:00
2024-10-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,3","0,0","18,5",06:00,"22,1",13:30,11,"4,7","11,1",19:50,93,94,Varias,90,Varias
2024-10-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"21,2","0,0","19,7",06:30,"22,8",10:00,99,"5,6","10,3",08:50,92,94,Varias,87,Varias
2024-10-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"22,0","0,0","19,4",06:30,"24,5",10:50,20,"3,6","8,6",13:10,90,94,Varias,84,15:00
2024-10-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,6","0,4","16,2",23:00,"25,0",12:00,31,"3,3","13,6",15:20,72,94,08:40,57,16:00
2024-10-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,8","0,0","14,6",06:00,"19,1",10:20,33,"4,7","8,9",07:20,74,91,20:50,57,10:20
2024-10-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,6","0,0","13,8",05:30,"21,5",12:00,21,"2,8","6,9",14:30,69,89,Varias,54,11:10
2024-10-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","0,0","15,0",04:30,"24,9",12:40,02,"1,4","5,8",06:50,70,91,19:00,53,10:50
2024-10-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,2","0,0","17,1",03:00,"23,2",10:20,10,"3,9","6,9",11:20,86,93,Varias,67,09:30
2024-10-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,8","0,0","16,8",04:20,"20,9",10:00,10,"4,7","11,1",10:40,90,92,Varias,76,08:40
2024-10-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,4","0,0","15,8",05:50,"23,0",12:10,10,"2,2","5,8",16:00,83,92,23:40,65,10:00
2024-10-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,4","0,0","15,2",05:00,"21,5",12:40,20,"2,2","5,0",16:20,88,93,Varias,83,08:50
2024-10-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,9","31,9","16,0",05:00,"21,8",14:00,26,"3,3","10,8",23:59,91,93,Varias,83,08:40
2024-10-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,2","17,9","13,7",23:40,"18,7",13:20,32,"1,4","10,0",05:30,90,94,Varias,82,13:10
2024-10-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,1","0,9","12,7",Varias,"19,5",15:00,09,"8,1","14,7",15:10,88,94,Varias,77,16:10
2024-10-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,2","8,6","17,5",23:59,"20,8",13:00,09,"7,8","12,2",17:40,89,94,Varias,84,Varias
2024-10-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,3","0,1","17,2",01:00,"21,4",14:00,09,"7,8","15,0",16:50,91,92,Varias,83,23:50
2024-10-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"19,3","21,0","17,8",13:00,"20,8",01:50,99,"8,1","15,3",Varias,91,94,12:40,82,01:30
2024-10-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,0","13,4","18,3",Varias,"21,6",10:30,08,"7,5","12,2",04:00,91,94,Varias,80,10:20
2024-11-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","16,0",06:00,"21,2",11:20,99,"3,9","12,5",Varias,88,94,01:10,81,13:10
2024-11-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,1","16,7",23:59,"20,4",11:40,08,"7,8","16,4",14:20,86,91,Varias,79,Varias
2024-11-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,2","3,2","16,2",06:40,"20,2",12:00,99,"6,7","11,1",Varias,91,94,Varias,88,04:50
2024-11-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,0","30,4","15,9",10:30,"20,0",14:30,34,"4,4","11,1",10:30,91,95,10:40,89,Varias
2024-11-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"20,5","0,0","17,7",04:00,"23,3",11:50,09,"2,5","5,0",22:20,91,93,Varias,85,11:00
2024-11-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,9","0,0","16,7",22:00,"21,1",11:00,09,"3,9","7,2",Varias,89,92,00:00,86,Varias
2024-11-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,0","0,0","15,9",23:50,"20,0",13:20,08,"3,6","10,6",15:00,86,91,Varias,80,10:00
2024-11-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,8","0,0","15,5",06:50,"22,1",12:50,36,"2,2","6,1",00:30,84,92,Varias,72,11:20
2024-11-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,6","0,0","14,2",06:00,"20,9",12:50,02,"1,9","5,0",09:30,86,93,Varias,79,12:10
2024-11-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,6","0,0","14,2",06:50,"23,0",12:50,35,"2,2","7,5",08:20,72,91,Varias,53,13:10
2024-11-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,8","0,0","13,1",06:00,"20,5",11:40,30,"2,5","5,3",19:10,83,89,05:50,68,10:20
2024-11-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,8","8,0","10,9",23:59,"16,6",11:10,10,"3,3","16,7",15:30,72,88,15:20,53,18:50
2024-11-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,4","10,2",05:30,"16,9",12:50,08,"7,8","16,4",12:50,87,92,05:40,73,01:10
2024-11-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,5","0,0","10,9",06:00,"18,1",11:30,08,"5,0","11,1",17:20,85,93,Varias,69,21:30
2024-11-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,8","0,0","13,6",06:50,"18,0",12:50,09,"2,2","6,7",03:40,80,90,Varias,72,00:00
2024-11-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,1","0,0","12,9",06:50,"19,3",11:40,20,"3,3","5,8",13:00,85,92,Varias,73,12:20
2024-11-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,6","0,0","12,6",04:30,"20,6",14:20,21,"1,4","6,1",15:00,81,92,00:00,58,14:10
2024-11-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,4","0,0","11,5",06:40,"17,4",13:00,34,"1,7","6,1",03:20,89,91,Varias,84,11:30
2024-11-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,6","0,0","13,3",06:30,"19,8",11:20,29,"2,2","6,9",07:20,85,92,18:50,66,11:10
2024-11-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"17,4","0,0","15,2",23:50,"19,6",14:20,29,"4,4","18,1",07:40,65,93,23:00,58,14:10
2024-11-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,0","0,0","13,3",05:50,"18,8",16:00,32,"3,1","13,6",21:30,66,93,01:40,52,Varias
2024-11-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,1","7,8","12,0",20:30,"18,2",00:20,30,"5,3","16,4",01:30,59,90,20:20,44,12:30
2024-11-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,1","0,0","11,9",06:40,"18,3",12:40,23,"3,3","9,7",12:50,79,90,01:40,64,12:40
2024-11-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"18,0","0,0","14,7",23:50,"21,4",11:10,28,"0,8","5,3",01:00,90,94,Varias,78,11:10
2024-11-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,3","0,0","13,5",03:50,"19,1",14:50,23,"1,7","7,8",16:40,91,93,Varias,78,23:59
2024-11-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,6","0,0","13,6",23:59,"19,5",12:40,29,"1,7","4,7",00:10,70,87,04:50,50,12:00
2024-11-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,7","0,0","11,1",23:59,"18,3",13:50,33,"1,9","6,1",06:00,66,80,23:59,56,15:50
2024-11-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,4","0,0","8,5",06:30,"18,3",13:50,26,"2,5","6,7",13:00,75,89,04:30,53,12:50
2024-11-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,4","0,0","9,3",04:20,"19,4",11:40,08,"3,3","6,1",16:10,76,92,Varias,48,11:20
2024-11-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,3","0,0","11,0",07:10,"17,6",11:40,35,"2,2","5,3",07:40,86,92,Varias,79,Varias
2024-12-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"15,8","0,0","13,5",23:59,"18,0",13:50,21,"2,2","5,3",14:00,87,92,Varias,80,Varias
2024-12-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"16,4","0,0","11,8",04:30,"21,0",13:00,29,"1,7","7,8",14:40,70,91,00:10,50,13:20
2024-12-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,0","0,4","10,8",06:30,"17,1",12:40,99,"2,5","6,4",Varias,77,90,06:20,62,12:30
2024-12-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,4","0,0","10,9",03:10,"16,0",13:50,32,"1,7","6,1",11:50,75,93,Varias,60,Varias
2024-12-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"13,6","0,0","9,7",08:00,"17,4",13:30,34,"1,7","7,5",06:40,67,78,Varias,55,21:10
2024-12-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,7","0,0","12,1",05:40,"17,3",14:00,33,"2,8","12,8",12:20,76,85,18:40,63,00:00
2024-12-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"14,8","0,0","9,2",23:59,"20,3",14:40,32,"5,8","21,7",16:40,69,91,04:40,39,14:50
2024-12-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","7,7",07:00,"13,6",13:10,30,"5,0","13,3",10:00,61,69,Varias,46,13:30
2024-12-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"10,6","0,0","7,0",07:20,"14,3",14:00,99,"3,3","10,8",Varias,59,72,07:10,47,13:30
2024-12-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"9,4","3,2","6,8",08:00,"12,0",12:10,35,"3,3","8,1",04:30,81,93,Varias,64,11:50
2024-12-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"8,9","1,2","6,8",06:50,"11,0",23:00,35,"3,3","7,2",11:20,89,93,15:30,81,05:10
2024-12-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,4","32,7","9,5",21:20,"13,2",09:50,08,"6,4","14,7",06:50,90,96,Varias,78,03:30
2024-12-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"12,4","0,0","9,1",05:00,"15,7",12:20,31,"2,2","6,1",21:50,85,91,Varias,74,11:20
2024-12-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26,"11,2","0,0","8,7",23:59,"13,7",13:00,30,"1,7","9,2",13:30,74,88,02:50,60,13:20
